Quiet Place, A,245,256
Rain Waltz,247,248
Remember Hymn,249,249
Rockin' Chair,250,250
Rosetta,251,251
Sailing At Night,252,253
Sea Journey,254,255
Senor Blues,256,257
September Song,258,258
Seven Steps To Heaven,259,260
Silver's Serenade,261,261
Sing Me Softly Of The Blues,262,262
Skippy-Ing,263,264
So Many Stars,265,266
Some Other Blues,267,267
Someone To Light Up My Life,268,269
Song For My Father,270,270
Sophisticated Lady,271,272
Spain,273,274
Spring Can Really Hang You Up The Most,275,276
Stablemates,277,277
"Star-Crossed Lovers, The",278,278
Stardust,279,280
Stargazer,281,282
Still,283,283
Story Line,284,285
Strollin',286,287
Strollin' (Harmony),288,288
Summer In Central Park,289,289
Sweet And Lovely,290,290
T.B.C. (Terminal Baggage Claim),291,292
That's All,293,294
Them There Eyes,295,295
There Is No Greater Love,296,296
Three Hearts Dancing,297,298
Three Little Words,299,299
Till There Was You,300,300
Time Marches On,301,301
Time Remembered,302,302
Time Track,303,304
Togetherness,305,305
Tristeza,306,306
Truth,307,308
Tunji,309,309
Tunnel Vision,310,311
Turn Out The Stars,312,312
26-2,313,313
Unforgettable,314,314
Unless It's You (Orbit),315,315
Veils,316,316
Velho Plano,317,318
Wabash III,319,320
Waltse For Dave,321,322
What A Difference A Day Made,323,323
What A Little Moonlight Can Do,324,325
When All Is Said And Done,326,326
Whenever Your Heart Want's To Sing,327,328
While We're Young,329,330
Whisper Not,331,332
Will You Say You Will,333,333
Will You Still Be Mine,334,335
Willow,336,337
Wind Sprint,338,339
Windows,340,340
Wise One,341,342
Woody'n You,343,343
Words,344,346
You Fascinate Me So,347,348
You're Everything,349,350
You're Everything (Instrumental),351,352
You're My Everything,353,353
"Joint Is Jumpin', The",355,356
More Than You Know,357,358
No Moon At All,359,359
Without A Song,360,361
Wrap Your Troubles In Dreams,362,363
You Say You Care,364,365
