Short Riff,362,
"Thumper, The",362,
Tadd's Delight,363,
Taking A Chance on Love,364,
Tangerine,365,
Tautology,366,
Teenie' Blues,367,
Twisted,367,
Tenderly,368,
Theirs Tears,369,
These Foolish Things (Remind Me Of You),370,
Things Ain't What They Used To Be,371,
Things To Come,372,
This I Dig Of You,379,
Thriving On A Riff,380,
Tickle-Toe,373,
Till There was You,374,
Time After Time,375,
Tippin',376,
Time After Time (2nd scan),377,
Tippin' (2nd scan),378,
Tomorrow's Destiny,381,
Toad's Place,382,
Tenor Madness,384,
Trane's Blues,384,
Turn Around,385,
Two Not One,386,
Vonetta,387,
Walkin' Shoes,388,
"Walkin' Thing, A",389,
Walk Tall,390,
Wall Street,391,
Watch What Happens,392,
Water Colors,393,
Watersign,394,
"Way You Look Tonight, The",396,
Weekend Blues,397,
Wendy,398,
What's New,399,
When Lights Are Low,400,
Whisper Not,401,
Who Can I Turn To?,402,
"Whopper, The",403,
Willow Weep For Me,404,
Wow,405,
Wrong It Right,406,
Work Song,407,
You Better Leave It Alone,407,
Yana Amina,408,
Yardbird Suite,409,
You Stepped Out Of A Dream,410,
You'd Be So Nice To Come Home To,411,
Big P,412,
Bills' Hit Tune,413,
Bohemia After Dark,414,
Hi-Fly,415,
Byrdlike,415,
Decision,416,
Lunar Tune,416,
Little Rootie Tootie,417,
Manteca,418,
"Scene Is Clean, The",419,
Sleeping Bee,420,
Three Base Hit,421,
Webb City,422,422
