Lost In The Stars,225,
"Lot Of Livin' To Do, A",226,
Louisiana,227,
Love Walked In,235,
Lover Man (Oh Where Can You Be?),232,
Lullaby Of Birdland,233,
Lullaby Of The Leaves,230,
Lush Life,231,232
Mad About Him Sad Without Him,234,
Mad About The Boy,236,
Make Someone Happy,237,
Malaguena,237,
"Man That Got Away, The",239,
Manhattan,239,
Maple Leaf Rag,242,
Margie,235,
Marmaduke,241,
Mean To Me,243,
Meditation,243,
Memories Of You,244,
Memphis In June,245,
Mercy Mercy Mercy,241,
Merry Christmas Baby,246,
Midnight Blue,247,
Midnight Sun,249,
Miles Ahead,249,
Milestones,248,
Minor Swing,250,
Misty,251,
Mohawk,251,
Moon Love,252,
Moon Rays,252,
Moonglow,253,
Moonlight And Roses,254,
Moonlight Bay,253,
Moonlight Cocktail,255,
Moonlight In Vermont,255,
Moonlight On The Ganges,254,
Moose The Mooche,256,
More Than You Know,257,
More,257,
Moten Swing,260,
My Favorite Things,259,
My Flamingo,118,
My Foolish Heart,259,
My Funny Valentine,259,260
My Heart Belongs To Daddy,261,
My Little Suede Shoes,261,
My Man's Gone Now,263,
My Melancholy Baby,264,
My Monday Date,262,
My One And Only Love,265,
My Prayer,266,
My Romance,267,
My Shining Hour,266,
My Ship,267,
Nardis,268,
Nefertiti,268,
Nevertheless (I'm In Love With You)!,269,
"New ""Frankie And Johnnie"" Song, The",269,
New York Afternoon,271,
Nica's Dream,270,
Nice Work If You Can Get It,271,
"Night In Tunisia, A",274,
"Nightingale Sang In Berkeley Square, A",273,
9:20 Special,274,
Nippon Soul,275,
No Moon At All,275,
No More Blues,81,
None But The Lonely Heart,276,
Now He Sings,277,
Now's The Time,278,
Oh What A Beautiful Mornin',279,280
Oh! Look At Me Now,278,
Oh! What It Seemed To Be,279,
Oh! You Beautiful Doll,281,
Ol' Man River,280,
Old Devil Moon,281,
Oleo,283,
On A Clear Day (You Can See Forever),282,
On A Little Street In Singapore,293,
On A Slow Boat To China,285,
On The Street Where You Live,284,
On The Sunny Side Of The Street,285,286
Once Upon A Summertime,286,
One By One,291,
One Mint Julep,287,
One Note Samba,288,
Open Country,289,
Opus One,290,
Orchids In The Moonlight,291,
"Organ Grinder, The",292,
Ornithology,292,
Out To Lunch,293,
Paper Doll,293,
Parker's Mood,293,294
"Party's Over, The",292,
Paul's Pal,296,
"Peanut Vendor, The",297,
Peel Me A Grape,298,
Pennies From Heaven,295,
People Will Say We're In Love,299,
People,299,
Perdido,300,
Perhaps,300,
Pick Yourself Up,301,
Poinciana (Song Of The Tree),301,
Polka Dots And Moonbeams,303,
Pompton Turnpike,302,
Pools,304,
"Preacher, The",305,
Put On A Happy Face,304,
Put Your Little Foot Right Out,305,
Quasimodo,307,
Quiet Nights Of Quiet Stars (Corcovado),308,
Quiet Now,306,
"Rain In Spain, The",309,
Rain,309,
Raincheck,311,
Random Thoughts,310,
Red Cross,313,
"Red Door, The",311,
Red Sails In The Sunset,312,
Red Top,313,
Revelation,315,
River,314,
Robbins' Nest,315,
Rock-A-Bye Your Baby With A Dixie Melody,316,
Rockin' Chair,317,
Room 608,316,
Rosetta,317,
Round Midnight,321,
Route 66,318,
Royal Garden Blues,319,
Ruby,321,
S.O.S.,322,
Sack Of Woe,323,
Salt Peanuts,323,
Samba De Orfeu,325,
Satin Doll,323,324
Saturday Night Fish Fry,325,
Scrapple From The Apple,326,
Second Hand Rose,324,
Senor Blues,327,
Sentimental jorney,328,
September Song,329,
Serenade To A Bus Beat,330,
Sermonette,329,
Seven Come Eleven,331,
Shake Rattle And Roll,331,
Shawnuff,332,
"Sheik Of Araby, The",335,
She's Funny That Way,333,
S-H-I-N-E,320,
Shiny Stockings,337,
Shivers,334,
Shoo Fly Pie And Apple Pan Dowdy,335,
Side By Side),336,
Sister Sadie,337,
Skylark,338,
Skyliner,339,
Small World,339,
Smoke Gets In Your Eyes,342,
Smoke Rings,341,
"Smooth One, A",343,
Snowfall,340,
So Nice (Sumer Sumamba),343,344
So What,344,
Soft Winds,345,
Solar,342,
Solitude,345,
Solo Flight,347,
Some Day My Prince Will Come,347,
Some Enchanted Evening,346,
Some Of These Days,349,
Something Everywhere,349,
Sometimes I'm Happy,350,
Song For My Father,352,
"Song Is You, The",351,
Song Of The Islands,351,
Songbird (Thank You for Your Lovely Song),348,
Sonny Boy,353,
Soul Eyes,352,
South Of The Border,354,
Southern Comfort,353,
Spain,356,
Speak Low,355,
Sposin',322,
Spring Can Really Hang You Up The Most,357,
Spring Will Be A Little Late This Year,358,
Squeeze Me,359,
St. Thomas,356,
Stay As Sweet As You Are,360,
Steeplechase,359,
Stockholm Sweetnin',361,
Stompin' At The Savoy,361,
Stormy Weather,362,
Strange Fruit,363,
Strangers In The Night,363,
"String Of Pearls, A",365,
Struttin' With Some Barbeque,365,
Stuffy,364,
Sugar Foot Stomp,367,
Sugar,367,
Summertime,369,
"Sunday Kind Of Love, A",368,
Sunny Side Up,366,
Sunrise Serenade,369,
"Surrey With The Fringe On Top, The",371,
Sweet And Lovely,371,
Sweet Eloise,373,
Sweet Sue Just You,370,
Swing House,372,
Swingin' The Blues,375,
Swingin' Until The Girls Come Home,374,
Swinging Shepherd Blues,373,
"Tailgate Ramble, The",379,
T'aint Nobody's Biz-Ness If I Do,376,
T'aint What You Do (It's The Way That Cha Do It),377,
Take The 'A' Train,378,
"Taste Of Honey, A",378,
Tenderly,380,
That's All,379,
That's Entertainment,381,
That's Life,382,
There Are Such Thing,383,
There Is No Greater Love,385,
There Will Never Be Another You,383,
There'll Be Some Changes Made,385,
There's A Boat Dat's Leavin' Soon For New York,384,
There's A Small Hotel,386,
Thermo,389,
These Foolish Things,387,
They All Laughed,388,
They Can't Take That Away From Me,389,
They Didn't Believe Me,390,
"Things We Did Last Summer, The",391,
This Can't Be Love,391,
This Love Of Mine,393,
"Thrill Is Gone, The",393,
Thriving From A Riff,392,
Tickle Toe,394,
Time Remembered,394,
Tin Roof Blues,395,
Tis Autumn,397,
Tishomingo Blues,395,
Together,396,
Tones For Joan's Bones,397,
Too Dam Hot,399,
"Touch Of Your Lips, The",399,
Trav'lin Light,403,
Tune Up,402,
Tuxedo junction,398,
12th Street Rag,400,
Twisted,401,
Un Poco Loco,403,
Undecided,404,
Under A Blanket Of Blue,405,
Unforgettable,405,
Until The Real Thing Comes Along,407,
Utter Chaos,407,
Valse Hot,409,
Van Lingle Mungo,406,
Very Early,409,
Violets For Your Furs,408,
Wagon Wheels,411,
Wait Till You See Her,410,
Walkin' My Baby Back Home,411,
Walkin' Shoes,412,
Walkin',410,
Waltz For Debby,413,
Watch What Happens,413,
Way Down Yonder In New Orleans,415,
"Way You Look Tonight, The",414,
We Kiss In A Shadow,417,
Weary Blues,416,
Wee Dot,416,
Well You Needn't,418,
West End Blues,419,
Western Reunion,415,
Westwood Walk,417,
What A Diff'rence A Day Made,421,
What A Wonderful World,421,
What Kind Of Fool Am I?,423,
What's New,420,
When I Fall In Love,422,
When My Sugar Walks Down The Street,420,
When Your Lover Has Gone,423,
Where Flamingos Fly,424,
Where Is Love?,425,
Where Or When,426,
While We're Young,428,
Whisper Not,425,426
Who Can I Turn To?,429,
Who?,427,
Who's Got Rhythm,427,
Why Do I Love You?,429,
Will You Still Be Mine,430,
Willow Weep For Me,433,
Witchcraft,432,
With A Little Bit Of Luck,431,
Woodchopper's Ball,428,
Work Song,433,
"World Is Waiting For The Sunrise, The",432,
Wouldn't it Be Loverly,435,
Wrap Your Troubles In Dreams,435,
Yardbird Suite,434,
Yes Indeed,436,
Yesterdays,438,
You Better Go Now,438,
You Call It Madness (But I Call It Love),439,
You Came A Long Way From St. Louis,437,
You Made Me Love You (I Didn't Want To Do It),439,
You Turned The Tables On Me,441,
You'd Be So Nice To Come Home To,440,
You'll Never Walk Alone,445,
Young And Foolish,443,
Young At Heart,443,
Young Love,444,
Younger Than Springtime,446,446
You're My Everything,441,442
You're The Cream In My Coffee,442,
